name,amenity,main_cuisine,lat,lon,has_outdoor_seating,has_wifi,is_wheelchair_accessible
Hnos. Pérez,bar,unknown,40.3610176,-3.7008235,False,False,False
Tita,cafe,unknown,40.4370254,-3.6931271,False,False,False
Río Tormes,restaurant,unknown,40.4376155,-3.6927909,False,False,False
Alambique,bar,unknown,40.4422546,-3.6989145,False,False,False
Zen Bamboo,restaurant,asian,40.4139904,-3.6698589,False,False,False
Casa Jorge,restaurant,regional,40.4393795,-3.6734323,False,False,False
Mual,bar,unknown,40.4295481,-3.6976604,False,False,False
Pecado Carnal,restaurant,burger,40.4301914,-3.6976463,False,False,False
Chulapa,bar,unknown,40.4106939,-3.7098955,False,False,False
Atomium Bar,bar,unknown,40.4304866,-3.6979474,False,False,False
In Cocina,restaurant,unknown,40.4288097,-3.6993858,False,False,False
La Chocita Sueca,bar,unknown,40.4294662,-3.7011281,False,False,False
Nagoya,restaurant,japonesa,40.4310955,-3.7005095,True,False,False
Casa José Luis,restaurant,unknown,40.471191,-3.698521,False,False,False
Cafetería Haya 11,cafe,unknown,40.4551564,-3.6925809,False,False,False
La Taberna de Haya 13,restaurant,unknown,40.4554965,-3.6925551,False,False,False
La Tasquita de Teixeira,restaurant,unknown,40.4551564,-3.6927371,False,False,False
La Giralda II,restaurant,unknown,40.4304437,-3.7014012,False,False,False
Viena Capellanes,cafe,unknown,40.4301471,-3.7026777,False,False,False
Tacos Chapultepec,restaurant,mexican,40.4301805,-3.7018007,False,False,False
Casa Manolo,restaurant,unknown,40.4170048,-3.6965957,False,False,False
El seiscientos,cafe,unknown,40.4318934,-3.7068473,True,False,False
,restaurant,unknown,40.4278391,-3.6973092,False,False,False
La Pinchería,restaurant,regional,40.4338388,-3.7078877,False,False,False
Campiello,restaurant,unknown,40.4371387,-3.702347,True,False,False
Mercato Ballarò,restaurant,italian,40.4310487,-3.6968329,False,False,False
da Roma,cafe,ice_cream,40.4444182,-3.7030277,False,False,False
Sergi Arola Gastro,restaurant,unknown,40.4315495,-3.6935433,False,False,False
Bienmesabe Arrando,restaurant,unknown,40.4316602,-3.6946349,False,False,False
Shapla,restaurant,indian,40.4098926,-3.7025057,False,False,False
,restaurant,unknown,40.4273174,-3.6997692,False,False,False
La Estación del Viso,restaurant,unknown,40.4514747,-3.6818401,False,False,False
Pub Isis,bar,unknown,40.4525666,-3.6683803,False,False,False
100 Montaditos,restaurant,sandwich,40.4477316,-3.6665993,False,False,False
La Mansión,bar,unknown,40.467815,-3.6777284,False,False,False
La Lina,bar,unknown,40.4114464,-3.7089162,False,False,False
El Escaldón,restaurant,unknown,40.4130591,-3.7100887,False,False,False
El Pimiento Verde,bar,unknown,40.4150505,-3.7093711,True,False,False
La Choza Náutica,restaurant,peruvian,40.4138064,-3.7119689,False,False,False
La Chusquery,restaurant,unknown,40.4121314,-3.7117537,False,False,False
,cafe,unknown,40.3435548,-3.7161297,False,False,False
Petisqueira,restaurant,tapas,40.4271195,-3.7007063,False,False,False
Rhino Wild Bar,bar,unknown,40.4273297,-3.7011539,False,False,False
Billy Brunch,restaurant,breakfast,40.4266289,-3.7013192,False,False,False
,bar,unknown,40.4268725,-3.7007633,False,False,False
Sidreria Astur,restaurant,spanish,40.4858577,-3.6562786,False,False,False
Kaly,cafe,unknown,40.345769,-3.7062446,False,False,False
Mama Pizza,restaurant,pizza,40.344919,-3.7077781,False,False,False
Bodega La Alegría,cafe,unknown,40.3480339,-3.704595,False,False,False
Restaurante Real Pinto,restaurant,unknown,40.3476674,-3.7063955,False,False,False
Ness,bar,unknown,40.4318122,-3.7185219,False,False,False
Casa Maxi,restaurant,unknown,40.3979939,-3.6977947,False,False,False
La Mafia,restaurant,unknown,40.4744436,-3.6876674,False,False,False
Bodas Las Florida 90,restaurant,unknown,40.467696,-3.8119938,False,False,False
Vip's,restaurant,unknown,40.4680521,-3.8150254,False,False,False
Restaurante Chino Guang Dong City,restaurant,chinese,40.4045274,-3.7069095,False,False,False
,restaurant,unknown,40.4196264,-3.7068455,False,False,False
Cocotito,restaurant,unknown,40.4158859,-3.7027725,False,False,False
100 Montaditos,restaurant,sandwich,40.3710329,-3.6957443,False,False,False
Wok 4 You,restaurant,chinese,40.3710299,-3.6955774,False,False,False
Cafetería Domingo,cafe,unknown,40.342081,-3.7117187,False,False,False
El rincon de Paula III,restaurant,unknown,40.3421229,-3.7114439,False,False,False
Asador Pepito's,restaurant,meat,40.466158,-3.6661019,False,False,False
Baravaca,restaurant,unknown,40.4655114,-3.7836549,False,False,False
Chilango,restaurant,mexican,40.4287535,-3.7040272,False,False,False
Taberna Casa Antonio,bar,unknown,40.4273562,-3.7076205,False,False,False
Mission Metal,bar,unknown,40.4263039,-3.7040632,False,False,False
Wrong Way,bar,unknown,40.4264228,-3.7052635,False,False,False
Tiki Chateau,bar,unknown,40.4258323,-3.7040278,False,False,False
Casa Macareno,bar,unknown,40.4258981,-3.7048334,False,False,False
Café Manuela,bar,unknown,40.4257081,-3.7036729,False,False,False
Antigua Huevería,restaurant,regional,40.4258139,-3.7039381,False,False,False
Copper,bar,unknown,40.4258509,-3.7041505,False,False,False
Poca Vergüenza,bar,unknown,40.4256777,-3.7033589,False,False,False
La Almudayna,restaurant,unknown,40.4249696,-3.7024717,False,False,False
Cafetería Alsultan,cafe,unknown,40.4518489,-3.673632,False,False,False
Restaurante P-6,restaurant,italian,40.451688,-3.6869475,False,False,False
Cafetería Obregón,cafe,unknown,40.3512995,-3.694759,True,False,False
Sakura Maru,restaurant,japanese,40.4322673,-3.6971864,True,False,False
Mazarino,restaurant,unknown,40.4329933,-3.694087,False,False,False
Restaurante Etxegarate,restaurant,unknown,40.4338471,-3.6933592,False,False,False
Las Tortillas de Gabino,restaurant,unknown,40.4338765,-3.6940077,False,False,False
Tuk Tuk,restaurant,asian,40.4299037,-3.7015426,False,False,False
Casa Gerardo,bar,spanish,40.4092482,-3.7118701,False,False,False
Carmencita Brunch,restaurant,unknown,40.4118776,-3.7099514,False,False,False
Posada de la Villa,restaurant,unknown,40.41294,-3.7090101,False,False,False
De Gloria,restaurant,unknown,40.4151406,-3.7094037,False,False,False
Lizarrán,restaurant,spanish,40.4140502,-3.7086053,False,False,False
La Brasita Grill,restaurant,unknown,40.4552006,-3.6987751,False,False,False
Los Volcanes,restaurant,nicaraguan,40.4551751,-3.6977128,False,False,False
Gallegos,bar,unknown,40.351563,-3.6944602,True,False,False
Hermanos Aguilera,bar,unknown,40.3513708,-3.6955711,False,False,False
Hermanos Martínez,bar,unknown,40.3512474,-3.6953503,True,False,False
Lumar,bar,unknown,40.3512467,-3.6955392,True,False,False
Los Carnales,restaurant,unknown,40.4238247,-3.7024087,False,False,False
Bahía de Vigo,restaurant,unknown,40.3935939,-3.7663496,False,False,False
Rancho Texano,restaurant,barbecue,40.4493777,-3.570814,False,False,False
Cántaro Blanco,cafe,unknown,40.4287069,-3.7046798,False,False,False
Destino Malasaña,bar,unknown,40.4286971,-3.704592,False,False,False
La Reina Lagarta,bar,unknown,40.4262259,-3.7026058,False,False,False
La Vaca Austera,bar,unknown,40.4262932,-3.7032769,False,False,False
Dublín,cafe,unknown,40.4278114,-3.7144532,False,False,False
Cañas y Tapas,bar,unknown,40.4176307,-3.702736,False,False,False
Starbucks,cafe,coffee_shop,40.4175437,-3.7027855,False,False,False
Tony Roma's,restaurant,barbecue,40.4517271,-3.6871699,False,False,False
Los Torreznos,restaurant,regional,40.4479887,-3.6687265,False,False,False
Panadería Cafetería Ceres,cafe,unknown,40.4477031,-3.6686464,False,False,False
,cafe,unknown,40.4472065,-3.6696983,False,False,False
La Tagliatella,restaurant,italian,40.4745146,-3.6880091,False,False,False
El rincón guay,bar,unknown,40.407486,-3.7041481,False,False,False
El Quijote,bar,unknown,40.4092523,-3.7010949,False,False,False
Attack Bar,bar,unknown,40.4108543,-3.701782,False,False,False
Mad Mad Vegan,restaurant,burger,40.4111151,-3.7028759,False,False,False
Foster's Hollywood,restaurant,american,40.4052363,-3.7012806,False,False,True
ijole cocina que mola,restaurant,unknown,40.4025645,-3.7003301,False,False,False
Label Bar,bar,unknown,40.4090234,-3.7050256,False,False,False
NAP,restaurant,pizza,40.4319669,-3.7020973,False,False,False
Fresc Co,restaurant,unknown,40.4175061,-3.7085709,False,False,False
Café Del Real,cafe,unknown,40.4178018,-3.7095692,False,False,False
La Rebelde,bar,unknown,40.4392721,-3.7143699,False,False,False
Quetzal Coatl,restaurant,unknown,40.4378043,-3.7143269,False,False,False
Mesón Babieca,restaurant,unknown,40.4401613,-3.714145,False,False,False
Pecaditos,restaurant,unknown,40.4419643,-3.7131893,False,False,False
Riaño,restaurant,unknown,40.4388459,-3.713984,True,False,False
Cinco sentidos,restaurant,regional,40.4251256,-3.6724643,False,False,False
Ganesha,restaurant,indian,40.4743506,-3.5787554,False,False,True
Bar La Reguera,bar,unknown,40.4309229,-3.7193278,False,False,False
La Sureña,bar,unknown,40.4236925,-3.6731032,False,False,False
Tapa Tapa,restaurant,unknown,40.4174691,-3.7076564,True,False,False
Dehesa Santa María,restaurant,regional,40.4167472,-3.7071384,False,False,False
León V,restaurant,unknown,40.4148748,-3.7063324,False,False,False
Grama,restaurant,unknown,40.4148645,-3.7047295,False,False,False
Alta Burgersía,restaurant,burger,40.4133661,-3.6998359,False,False,False
La Covadonga,bar,unknown,40.412279,-3.6996452,False,False,False
Terral,bar,unknown,40.4115049,-3.6990954,False,False,False
Dixie,restaurant,unknown,40.4152453,-3.7057952,False,False,False
summarium,restaurant,unknown,40.4109985,-3.6942588,False,False,False
Ferro's,cafe,unknown,40.4400688,-3.7167453,True,False,False
Restaurant Poseidon,restaurant,seafood,40.4072904,-3.6740333,False,False,False
sultan palast,restaurant,unknown,40.4207126,-3.6998403,False,False,False
Yakitoro by Chicote,restaurant,japanese,40.4196415,-3.6972255,False,False,False
The Knife,restaurant,argentinian,40.4501455,-3.6499729,False,False,False
La Panza Es Primero,restaurant,mexican,40.4261695,-3.7020126,False,False,False
Masamune,cafe,unknown,40.4261401,-3.7014788,False,False,False
Restaurante AREDNA,restaurant,lebanese_restaurant,40.4265744,-3.7007642,False,False,False
Mercado Provenzal,restaurant,unknown,40.4269868,-3.6988412,False,False,False
Miss Sushi,restaurant,japanese,40.4254714,-3.697424,False,False,False
Magasand,cafe,sandwich,40.4248044,-3.6974568,False,False,False
La Taberna de Chueca,bar,unknown,40.4224966,-3.6975359,False,False,False
La Panza es Primero,restaurant,mexican,40.4223426,-3.697145,False,False,False
Das Meigas,restaurant,regional,40.4207751,-3.6981962,False,False,False
Bombay Palace,restaurant,indian,40.4207264,-3.698229,False,False,False
La Cocina del Desierto,restaurant,african,40.4206143,-3.6983464,False,False,False
Bao Cata,restaurant,unknown,40.4212455,-3.6981567,False,False,False
Sidrería El Tigre,restaurant,regional,40.4203972,-3.6987857,False,False,False
Sidrería El Tigre,restaurant,regional,40.4202219,-3.6978319,False,False,False
Kungfu Noodle,restaurant,asian,40.4215465,-3.6995848,False,False,False
San Cristóbal,restaurant,regional,40.4160993,-3.7056571,False,False,False
El Calamar,restaurant,regional,40.4156642,-3.705676,False,False,False
Rodríguez,restaurant,regional,40.4155575,-3.7056944,False,False,False
Tê de callejón,restaurant,unknown,40.414827,-3.7063433,False,False,False
Fonda La Lechuga,restaurant,regional,40.4143906,-3.7065497,False,False,False
La Tagliatella,restaurant,italian,40.4128668,-3.7084917,False,False,False
Don Calamar,restaurant,unknown,40.4149532,-3.7078119,False,False,False
Sahuaro,restaurant,mexican,40.4111418,-3.7071195,False,False,True
Cervecería Antigua del Cascorro,bar,unknown,40.4105681,-3.7071593,False,False,False
Taberna Aranda,bar,unknown,40.4121505,-3.7106671,False,False,False
Taberna Almendro 13,restaurant,regional,40.4124833,-3.7100504,False,False,False
La Taberna de Mister Pinkleton,restaurant,unknown,40.4145408,-3.7079542,False,False,False
Mirador del Arco de Cuchilleros,restaurant,regional,40.4145902,-3.7082193,False,False,True
La Taberna del Alabardero,restaurant,unknown,40.4185753,-3.7109635,False,False,False
Casa Ciriaco,restaurant,regional,40.415304,-3.7123092,False,False,False
Taberna de Alfonso,restaurant,regional,40.4157026,-3.7111725,False,False,False
Retrogusto,restaurant,unknown,40.4161194,-3.7112893,False,False,False
Pisco 41,restaurant,peruvian,40.4159828,-3.711718,False,False,False
Los Arrieros,restaurant,regional,40.4158907,-3.7121012,False,False,False
Al Nassim,cafe,unknown,40.4212748,-3.709209,False,False,False
Bar barbaroja,restaurant,unknown,40.4511908,-3.6980313,False,False,False
Bósforos,restaurant,turkish,40.4206796,-3.700751,False,False,False
Charlotte,restaurant,unknown,40.4205614,-3.7008053,False,False,False
Casa 9,restaurant,unknown,40.420398,-3.7002468,False,False,False
La Barraca,restaurant,regional,40.4199756,-3.6987328,False,False,False
Bar Cock,bar,unknown,40.419891,-3.6988045,False,False,False
Anauco,restaurant,burger,40.4200819,-3.6991532,False,False,False
Nippon 2,restaurant,japanese,40.4199437,-3.6985891,False,False,False
Hai Nao,restaurant,chinese,40.4208768,-3.7004068,False,False,False
Quispe,restaurant,peruvian,40.4217288,-3.6879591,False,False,False
Patio de Leones,restaurant,spanish,40.4207157,-3.6888278,True,False,True
Market Café,cafe,unknown,40.4206959,-3.6889616,True,False,False
Ramses,restaurant,unknown,40.420658,-3.6891359,True,False,False
Reina 17,bar,unknown,40.4202392,-3.6997082,False,False,False
Mercado de la Reina,restaurant,unknown,40.4196362,-3.6987737,True,False,False
Maru,restaurant,asian,40.4197579,-3.6977883,False,False,False
El Respiro,restaurant,regional,40.4202507,-3.6982776,False,False,True
El Colmao,restaurant,unknown,40.4202796,-3.6983824,False,False,False
El Ángel Azul,bar,unknown,40.4204227,-3.698442,False,False,False
Zarpa,bar,unknown,40.4204799,-3.6991122,False,False,False
La Princesa. Restaurante árabe.,restaurant,asian,40.4033028,-3.6993281,False,False,False
Lacaña,restaurant,unknown,40.4090226,-3.6953055,True,False,False
La Ley Seca,restaurant,regional,40.4095839,-3.6958949,True,False,False
Kárdamom,bar,unknown,40.4096288,-3.6959942,True,False,True
Oliveto,bar,unknown,40.4097575,-3.6964233,False,False,False
Más al Sur,bar,unknown,40.4100302,-3.6969732,False,False,False
Santa y Pura,restaurant,burger,40.4102015,-3.6972748,False,False,False
La Musa de Espronceda,restaurant,unknown,40.4106112,-3.6979039,False,False,False
Bar Benteveo,bar,unknown,40.4107039,-3.6980387,False,False,False
La Peña,bar,unknown,40.4116328,-3.6992032,False,False,False
Plaza del Ángel,restaurant,chinese,40.4145536,-3.7029072,False,False,False
Olé,bar,unknown,40.4147968,-3.7040797,False,False,False
Entre Nos,restaurant,unknown,40.4153265,-3.7063764,False,False,False
Gaztelu,restaurant,regional,40.4381487,-3.6181241,False,False,False
Shiray,cafe,unknown,40.4399709,-3.6119699,False,False,False
Casa Lolo,cafe,regional,40.4394234,-3.6143696,False,False,False
Café del Jardín,cafe,unknown,40.4259264,-3.6988954,False,False,False
Giangrossi,cafe,ice_cream,40.4265452,-3.6842149,True,False,False
Los Madroños,restaurant,unknown,40.4142275,-3.7020664,False,False,True
Taberna 3,bar,unknown,40.4148456,-3.70463,False,False,False
La Boca,restaurant,unknown,40.4200634,-3.6981904,False,False,False
La Primera,restaurant,unknown,40.4191366,-3.6979666,False,False,False
El Porche,cafe,unknown,40.4461813,-3.6998722,False,False,False
Lakasa,restaurant,unknown,40.4409234,-3.7006642,False,False,False
El Prado,bar,unknown,40.4247186,-3.7021388,False,False,False
Mr Ñam Ñam,restaurant,unknown,40.4233015,-3.7040446,False,False,False
La Vie en Doux,cafe,unknown,40.4233818,-3.7036942,False,False,False
Pink Planet,restaurant,american,40.4290196,-3.6996993,False,False,True
Bocatas Old-Bar,bar,unknown,40.4297894,-3.6998956,False,False,False
Bienmesabe Trafalgar,restaurant,unknown,40.4311139,-3.7001066,False,False,True
La Elegida,restaurant,unknown,40.4317969,-3.7008063,True,False,False
Bar Asturias,bar,unknown,40.4320818,-3.7005215,False,False,False
Mama Campo,restaurant,unknown,40.4323784,-3.7005983,False,False,True
La Taberna de Olavide,restaurant,unknown,40.4327222,-3.7003722,False,False,False
Tuteo,restaurant,unknown,40.4331684,-3.701446,False,False,False
Cañas y Tapas,bar,unknown,40.4322545,-3.7010391,False,False,False
Arco Iris,bar,unknown,40.4322819,-3.7012304,False,False,False
Kibey II,restaurant,regional,40.4323751,-3.7014428,False,False,False
Mentrida,bar,regional,40.4324059,-3.7014941,False,False,False
El Cuatro de Copas,bar,unknown,40.4324514,-3.7015505,False,False,True
La Matritense,bar,unknown,40.4325131,-3.7015988,False,False,False
Carl's Jr.,restaurant,burger,40.4319233,-3.7038365,False,False,False
La Mexicana,cafe,unknown,40.4298232,-3.7029124,False,False,False
Mami Tacos Birrieria,restaurant,unknown,40.4284804,-3.7034585,False,False,False
,restaurant,regional,40.4285321,-3.7030995,False,False,False
Maracca,restaurant,unknown,40.4395809,-3.7005228,False,False,False
Alma Of Spain,restaurant,unknown,40.4383491,-3.7009564,False,False,False
Pannus,cafe,unknown,40.4219065,-3.6998392,False,False,False
Delisco,restaurant,unknown,40.4229773,-3.700984,True,False,False
Starbucks,cafe,coffee_shop,40.4231681,-3.7011317,True,False,False
